link;title;address;price;m2;num_rooms;type
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-provisionsfrei-2-zimmer-wohnung-unweit-der-donau-818743518/;*Provisionsfrei* 2-Zimmer Wohnung unweit der Donau!;1220 Wien, 22. Bezirk, Donaustadt;€ 299.000;47 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/vermietete-wohnung-im-schoenen-penzing-tolle-oeffentliche-anbindung-und-doch-ruhig-gelegen-nutzen-sie-ihre-chance-jetzt-zuschlagen-946772506/;Vermietete Wohnung im schönen Penzing - Tolle öffentliche Anbindung und doch ruhig gelegen - Nutzen Sie ihre Chance! - JETZT ZUSCHLAGEN;1140 Wien, 14. Bezirk, Penzing, Dreyhausenstraße 18;€ 355.000,01;76 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/bestlage-blick-zur-alten-donau-balkon-klimaanlage-kueche-u1-baujahr-2017-baurechtsgrund-jetzt-zuschlagen-1237740953/;BESTLAGE! BLICK ZUR ALTEN DONAU! Balkon! KLIMAANLAGE! Küche! U1! Baujahr 2017! BAURECHTSGRUND!! - JETZT ZUSCHLAGEN;1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße 46;€ 350.000,76;46 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/naehe-schoenbrunn-und-u4-hietzing-schoene-2-zimmer-altbauwohnung-direkt-beim-matznerpark-wohntraum-1016784435/;NÄHE SCHÖNBRUNN UND U4 HIETZING ! SCHÖNE 2 ZIMMER ALTBAUWOHNUNG DIREKT BEIM MATZNERPARK . - WOHNTRAUM;1140 Wien, 14. Bezirk, Penzing, Ameisgasse 45;€ 235.000,25;52 m²;2 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/4-zimmer-wohnung-mit-2-abstellraeum-und-geraeumigen-vorraum-zentral-begehbar-jetzt-zuschlagen-1418887314/;4 Zimmer Wohnung mit 2 Abstellräum und geräumigen Vorraum - zentral begehbar! - JETZT ZUSCHLAGEN;1100 Wien, 10. Bezirk, Favoriten, Hardtmuthgasse 121;€ 325.000,17;96 m²;4 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/nette-2-zimmer-wohnung-nahe-u6-jaeger-strasse-befristet-bis-30-06-2025-vermietet-ruhelage-jetzt-zuschlagen-1986208778/;Nette 2-Zimmer-Wohnung nahe U6 Jäger Straße - befristet bis 30.06.2025 vermietet - Ruhelage! - JETZT ZUSCHLAGEN;1200 Wien, 20. Bezirk, Brigittenau, Burghardtgasse 8;€ 230.000,94;55 m²;2 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/grosszuegiges-wohnen-mit-toller-infrastruktur-u-bahn-josefstaedter-strasse-in-unmittelbarer-naehe-bis-31-05-2024-vermietet-wohntraum-1062767788/;Großzügiges Wohnen mit toller Infrastruktur - U-Bahn Josefstädter Straße in unmittelbarer Nähe - Bis 31.05.2024 vermietet. - WOHNTRAUM;1160 Wien, 16. Bezirk, Ottakring, Neulerchenfelder Straße 15;€ 349.000,43;72 m²;2 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/sanierungsbeduerftige-4-zimmer-wohnung-mit-viel-potential-fuer-neues-erschaffen-sie-sich-ihre-traumimmobilie-jetzt-zuschlagen-1432848715/;Sanierungsbedürftige 4-Zimmer Wohnung mit viel Potential für Neues - Erschaffen Sie sich Ihre Traumimmobilie! - JETZT ZUSCHLAGEN;1160 Wien, 16. Bezirk, Ottakring, Koppstraße 94;€ 315.000,30;72 m²;4 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/grosszuegige-2-zimmer-wohnung-kernsaniert-nahe-u4-margaretenguertel-wohntraum-845104510/;Großzügige 2 Zimmer Wohnung - kernsaniert - Nahe U4 Margaretengürtel. - WOHNTRAUM;1050 Wien, 05. Bezirk, Margareten, Margaretenstraße 154;€ 430.000,17;68 m²;2 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/fast-zu-schoen-nbsp-und-wahr-zu-sein-penthouse-mit-terrasse-ca-140m2-direkt-beim-triiiple-u3-jetzt-anfragen-1204348181/;Fast zu schön und wahr zu sein ... - Penthouse mit Terrasse (ca. 140m2) direkt beim Triiiple / U3 - JETZT ANFRAGEN;1030 Wien, 03. Bezirk, Landstraße;€ 1.395.000,65;192 m²;5 Zimmer;Terrasse, Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-provisionsfrei-2-zimmer-wohnung-unweit-der-donau-1606862428/;*Provisionsfrei* 2-Zimmer Wohnung unweit der Donau!;1210 Wien, 21. Bezirk, Floridsdorf, An der Schanze;€ 299.000;47 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/7-liftstock-3-zimmer-wohnung-mit-15-qm-balkon-provisionsfrei-1871522118/;7. Liftstock! 3 Zimmer Wohnung mit 15 qm Balkon - Provisionsfrei!;1210 Wien, 21. Bezirk, Floridsdorf, An der Schanze;€ 425.000;63 m²;3 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familienwohnung-mit-gruenblick-sonnenterrasse-zellmann-immobilien-1637777179/;Familienwohnung mit Grünblick & Sonnenterrasse | ZELLMANN IMMOBILIEN;1230 Wien, 23. Bezirk, Liesing;€ 420.000;74 m²;3 Zimmer;Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/neuwertige-3-zimmerwohnung-mit-gruenblick-sonnenterrasse-zellmann-immobilien-787372020/;neuwertige 3 Zimmerwohnung mit Grünblick & Sonnenterrasse | ZELLMANN IMMOBILIEN;1230 Wien, 23. Bezirk, Liesing;€ 399.000;74 m²;3 Zimmer;Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/renovierungsbeduerftige-traumwohnung-in-wien-70-8m-3-zimmer-eg-nur-219-000-00-eur-1118463936/;Renovierungsbedürftige Traumwohnung in Wien - 70.8m², 3 Zimmer, EG - nur 219.000,00 EUR!;1110 Wien, 11. Bezirk, Simmering;€ 219.000;71 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/moderne-stadtwohnung-in-zentraler-lage-perfekt-fuer-singles-oder-paare-naehe-u-4-meidling-hauptstrasse-1751969400/;Moderne Stadtwohnung in zentraler Lage - Perfekt für Singles oder Paare! ++ Nähe U 4 Meidling Hauptstraße !!;1120 Wien, 12. Bezirk, Meidling;€ 259.000;51 m²;2 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/hohe-raeume-offene-aufteilung-ruhelage-naehe-u6-und-bahnhof-spittelau-freier-mietzins-2145305278/;Hohe Räume, offene Aufteilung, Ruhelage! Nähe U6 und Bahnhof Spittelau! FREIER MIETZINS!;1200 Wien, 20. Bezirk, Brigittenau, Burghardtgasse;€ 179.000;63 m²;2 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/energiekosten-sparen-in-ihrer-neuen-wohnung-mit-suedseitigem-balkon-lift-top-8-schluesselfertig-1030904209/;Energiekosten sparen in Ihrer neuen Wohnung mit südseitigem Balkon - Lift - Top 8 - schlüsselfertig;1220 Wien, 22. Bezirk, Donaustadt, Kaudersstraße 30;€ 447.000;70 m²;3 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/neuer-preis-blick-ins-gruene-absolute-ruhelage-frisch-sanierte-kleinwohnung-mit-hofseitigem-balkon-tolle-infrastruktur-garagenplatz-im-haus-kueche-optional-jetzt-zugreifen-747027348/;Neuer Preis! Blick ins Grüne + Absolute Ruhelage! Frisch sanierte Kleinwohnung mit hofseitigem Balkon! Tolle Infrastruktur + Garagenplatz im Haus + Küche optional! Jetzt zugreifen!;1180 Wien, 18. Bezirk, Währing, Mitterberggasse;€ 285.000;45 m²;1 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/familienoase-lobau-mit-gartenflaeche-stellplatz-inklusive-744801924/;Familienoase - LOBAU - mit Gartenfläche & Stellplatz INKLUSIVE!;1220 Wien, 22. Bezirk, Donaustadt;€ 545.800;80 m²;4 Zimmer;Terrasse, Dachterrasse, Garten
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/neu-anleger-aufgepasst-triiiple-innere-stadt-ausblick-mit-pool-am-dach-elevate-your-lifestyle-891962273/;NEU! Anleger aufgepasst! TrIIIple - Innere Stadt Ausblick mit POOL am DACH - Elevate your Lifestyle;1030 Wien, 03. Bezirk, Landstraße;€ 486.550;58 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/wohnkomfort-pur-perfekt-aufgeteilte-3-zimmer-wohnung-mit-loggia-und-garage-1196961764/;Wohnkomfort pur: Perfekt aufgeteilte 3-Zimmer-Wohnung mit Loggia und Garage!;1120 Wien, 12. Bezirk, Meidling;€ 370.000;102 m²;3 Zimmer;Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/2-freiflaechen-freier-mietzins-10-minuten-fussweg-direkt-zum-karlsplatz-1594069031/;2 Freiflächen, freier MIETZINS! 10 Minuten Fußweg direkt zum Karlsplatz!;1040 Wien, 04. Bezirk, Wieden;€ 319.000;49 m²;2 Zimmer;Balkon, Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/neu-luxus-wohnen-direkt-am-wasser-provisionsfrei-365-tage-urlaub-1991952087/;NEU! Luxus Wohnen direkt am Wasser - provisionsfrei - 365 Tage Urlaub;1220 Wien, 22. Bezirk, Donaustadt;€ 1.879.900;103 m²;3 Zimmer;Balkon, Garten
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/neu-maisonette-direkt-am-wasser-provisionsfrei-und-auf-eigengrund-elevate-your-lifestyle-838193939/;NEU! Maisonette direkt am Wasser - provisionsfrei und auf Eigengrund. Elevate your Lifestyle;1220 Wien, 22. Bezirk, Donaustadt;€ 2.499.900;156 m²;4 Zimmer;Terrasse, Garten
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/attraktives-neubauprojekt-beim-hauptbahnhof-inkl-kuechen-und-360-dachterrasse-1807371828/;Attraktives Neubauprojekt beim Hauptbahnhof - inkl. Küchen und 360° Dachterrasse!;1100 Wien, 10. Bezirk, Favoriten;€ 374.000;41 m²;2 Zimmer;Loggia
